realDate,Date,Adj_Close,Adj_Won,Open,High,Low,Volume
2015.08.24,20150824,33950.0,-1300.0,34900.0,35550.0,33000.0,205113.0
2015.08.25,20150825,33900.0,-50.0,34000.0,35000.0,32800.0,396074.0
2015.08.26,20150826,34950.0,1050.0,33700.0,35000.0,33300.0,261223.0
2015.08.27,20150827,34550.0,-400.0,35200.0,36450.0,34400.0,290358.0
2015.08.28,20150828,35250.0,700.0,35100.0,35900.0,34550.0,195625.0
2015.08.31,20150831,34950.0,-300.0,35300.0,35600.0,34400.0,179859.0
2015.09.01,20150901,34550.0,-400.0,35000.0,35500.0,34150.0,119524.0
2015.09.02,20150902,34250.0,-300.0,33250.0,34650.0,33150.0,234939.0
2015.09.03,20150903,33700.0,-550.0,34550.0,34800.0,33300.0,186587.0
2015.09.04,20150904,33200.0,-500.0,33300.0,34550.0,31700.0,214211.0
2015.09.07,20150907,32950.0,-250.0,32400.0,33350.0,31850.0,107610.0
2015.09.08,20150908,32300.0,-650.0,32700.0,34050.0,31800.0,154109.0
2015.09.09,20150909,33350.0,1050.0,32700.0,33550.0,32650.0,146045.0
2015.09.10,20150910,33700.0,350.0,33350.0,33800.0,32450.0,170915.0
2015.09.11,20150911,34350.0,650.0,33750.0,35250.0,33750.0,293863.0
2015.09.14,20150914,34100.0,-250.0,34700.0,34700.0,33400.0,67582.0
2015.09.15,20150915,33850.0,-250.0,34100.0,34150.0,33350.0,64606.0
2015.09.16,20150916,33900.0,50.0,33800.0,34350.0,33450.0,99127.0
2015.09.17,20150917,35500.0,1600.0,34100.0,36350.0,34050.0,406970.0
2015.09.18,20150918,35150.0,-350.0,35700.0,35950.0,34500.0,223552.0
2015.09.21,20150921,35100.0,-50.0,35200.0,35650.0,34450.0,234474.0
2015.09.22,20150922,35600.0,500.0,35550.0,36300.0,34450.0,712092.0
2015.09.23,20150923,37450.0,1850.0,36750.0,38200.0,36550.0,1315452.0
2015.09.24,20150924,35650.0,-1800.0,37850.0,38500.0,35650.0,790405.0
2015.09.25,20150925,36300.0,650.0,36000.0,36750.0,35300.0,436988.0
2015.09.30,20150930,35600.0,-700.0,35500.0,35950.0,34200.0,587646.0
2015.10.01,20151001,35350.0,-250.0,35800.0,35950.0,35050.0,172868.0
2015.10.02,20151002,35000.0,-350.0,35500.0,35600.0,34900.0,171249.0
2015.10.05,20151005,33500.0,-1500.0,35400.0,35400.0,33500.0,529981.0
2015.10.06,20151006,33550.0,50.0,33900.0,34150.0,32300.0,504635.0
2015.10.07,20151007,32500.0,-1050.0,33000.0,33950.0,32500.0,350401.0
2015.10.08,20151008,32500.0,0.0,32150.0,32800.0,31250.0,451860.0
2015.10.12,20151012,32250.0,-250.0,32000.0,32750.0,31950.0,124290.0
2015.10.13,20151013,32050.0,-200.0,31750.0,32200.0,31600.0,123230.0
2015.10.14,20151014,30000.0,-2050.0,31750.0,31850.0,29900.0,316045.0
2015.10.15,20151015,31500.0,1500.0,30250.0,31550.0,30150.0,302333.0
2015.10.16,20151016,31450.0,-50.0,31200.0,32150.0,31200.0,107363.0
2015.10.19,20151019,30950.0,-500.0,31300.0,31550.0,30600.0,123366.0
2015.10.20,20151020,31100.0,150.0,30700.0,31500.0,30700.0,158504.0
2015.10.21,20151021,30700.0,-400.0,31400.0,31550.0,30250.0,163179.0
2015.10.22,20151022,30500.0,-200.0,30450.0,30500.0,29500.0,271503.0
2015.10.23,20151023,30000.0,-500.0,30500.0,30650.0,30000.0,109937.0
2015.10.26,20151026,30050.0,50.0,29900.0,30550.0,29750.0,90420.0
2015.10.27,20151027,31250.0,1200.0,30450.0,31900.0,30250.0,300674.0
2015.10.28,20151028,31200.0,-50.0,31100.0,31700.0,30700.0,70859.0
2015.10.29,20151029,30650.0,-550.0,31500.0,32000.0,30600.0,97670.0
2015.10.30,20151030,31150.0,500.0,30950.0,31650.0,29700.0,133611.0
2015.11.02,20151102,30950.0,-200.0,31150.0,31450.0,30750.0,68613.0
2015.11.03,20151103,30250.0,-700.0,30950.0,31300.0,29700.0,169470.0
2015.11.04,20151104,30550.0,300.0,30250.0,30700.0,29950.0,70859.0
2015.11.05,20151105,29900.0,-650.0,30450.0,30900.0,29500.0,156894.0
2015.11.06,20151106,28850.0,-1050.0,29450.0,30200.0,27500.0,479292.0
2015.11.09,20151109,28400.0,-450.0,28950.0,29050.0,27350.0,231234.0
2015.11.10,20151110,26750.0,-1650.0,27300.0,27800.0,26700.0,178063.0
2015.11.11,20151111,26950.0,200.0,26400.0,27300.0,26300.0,123008.0
2015.11.12,20151112,27100.0,150.0,26850.0,27500.0,26850.0,48434.0
2015.11.13,20151113,26900.0,-200.0,26900.0,27000.0,26300.0,83833.0
2015.11.16,20151116,26800.0,-100.0,26300.0,26800.0,25800.0,121530.0
2015.11.17,20151117,27950.0,1150.0,26800.0,28000.0,26600.0,108830.0
2015.11.18,20151118,27100.0,-850.0,27950.0,28000.0,27100.0,65955.0
2015.11.19,20151119,27150.0,50.0,27050.0,27350.0,26900.0,50749.0
2015.11.20,20151120,27000.0,-150.0,27350.0,27350.0,26750.0,61768.0
2015.11.23,20151123,26550.0,-450.0,26850.0,27200.0,26450.0,105968.0
2015.11.24,20151124,24750.0,-1800.0,26550.0,26850.0,24750.0,470468.0
2015.11.25,20151125,25050.0,300.0,24450.0,25250.0,24250.0,225961.0
2015.11.26,20151126,25650.0,600.0,25000.0,25650.0,24800.0,147540.0
2015.11.27,20151127,26550.0,900.0,26500.0,27250.0,26300.0,260107.0
2015.11.30,20151130,25550.0,-1000.0,26200.0,26250.0,25250.0,127397.0
2015.12.01,20151201,25500.0,-50.0,25300.0,25800.0,25150.0,79189.0
2015.12.02,20151202,25300.0,-200.0,25800.0,25800.0,25000.0,84774.0
2015.12.03,20151203,25400.0,100.0,25100.0,25450.0,24450.0,84255.0
2015.12.04,20151204,25650.0,250.0,25000.0,25850.0,24850.0,59240.0
2015.12.07,20151207,25550.0,-100.0,25500.0,25750.0,24900.0,73529.0
2015.12.08,20151208,25100.0,-450.0,25250.0,25450.0,24500.0,114513.0
2015.12.09,20151209,24900.0,-200.0,24650.0,25200.0,24650.0,75545.0
2015.12.10,20151210,23900.0,-1000.0,24700.0,24900.0,23450.0,175893.0
2015.12.11,20151211,24050.0,150.0,23700.0,24150.0,23150.0,94171.0
2015.12.14,20151214,24000.0,-50.0,23650.0,24050.0,22250.0,201269.0
2015.12.15,20151215,23900.0,-100.0,24000.0,24000.0,23400.0,69129.0
2015.12.16,20151216,25000.0,1100.0,24150.0,25400.0,23750.0,282498.0
2015.12.17,20151217,25650.0,650.0,25350.0,26050.0,25050.0,125179.0
2015.12.18,20151218,25900.0,250.0,24750.0,26200.0,24300.0,339074.0
2015.12.21,20151221,25800.0,-100.0,25800.0,26300.0,25250.0,110230.0
2015.12.22,20151222,25350.0,-450.0,25600.0,25900.0,24800.0,106330.0
2015.12.23,20151223,25100.0,-250.0,25050.0,25300.0,24600.0,96901.0
2015.12.24,20151224,25050.0,-50.0,25000.0,25300.0,24700.0,57825.0
2015.12.28,20151228,25100.0,50.0,25000.0,25150.0,24400.0,102534.0
2015.12.29,20151229,25700.0,600.0,25200.0,25750.0,24900.0,81579.0
2015.12.30,20151230,26450.0,750.0,25650.0,26500.0,25650.0,87404.0
2016.01.04,20160104,25600.0,-850.0,26150.0,26500.0,25600.0,72174.0
2016.01.05,20160105,26100.0,500.0,24950.0,26200.0,24900.0,102605.0
2016.01.06,20160106,25850.0,-250.0,25900.0,26100.0,25000.0,110438.0
2016.01.07,20160107,25250.0,-600.0,25400.0,25850.0,25000.0,81990.0
2016.01.08,20160108,25500.0,250.0,24550.0,25550.0,24050.0,104051.0
2016.01.11,20160111,25250.0,-250.0,25100.0,25550.0,24750.0,93217.0
2016.01.12,20160112,25000.0,-250.0,24750.0,25100.0,24600.0,56385.0
2016.01.13,20160113,25800.0,800.0,24950.0,25800.0,24700.0,106360.0
2016.01.14,20160114,25100.0,-700.0,25200.0,25300.0,24650.0,97217.0
2016.01.15,20160115,24550.0,-550.0,25100.0,25200.0,24550.0,79540.0
2016.01.18,20160118,24150.0,-400.0,24000.0,24400.0,23750.0,74668.0
2016.01.19,20160119,23650.0,-500.0,24000.0,24350.0,23650.0,91535.0
2016.01.20,20160120,23750.0,100.0,23700.0,23800.0,22050.0,196775.0
2016.01.21,20160121,23400.0,-350.0,23050.0,23900.0,23000.0,288949.0
2016.01.22,20160122,24000.0,600.0,23350.0,24200.0,23200.0,79791.0
2016.01.25,20160125,23600.0,-400.0,24000.0,24350.0,23300.0,199860.0
2016.01.26,20160126,22700.0,-900.0,23100.0,23400.0,22500.0,189688.0
2016.01.27,20160127,21950.0,-750.0,23000.0,23100.0,21950.0,222988.0
2016.01.28,20160128,21900.0,-50.0,22000.0,22450.0,21500.0,135171.0
2016.01.29,20160129,21650.0,-250.0,21800.0,21950.0,21500.0,114184.0
2016.02.01,20160201,20200.0,-1450.0,21650.0,21800.0,20200.0,338434.0
2016.02.02,20160202,20550.0,350.0,20200.0,20650.0,20100.0,136293.0
2016.02.03,20160203,19000.0,-1550.0,20400.0,20500.0,19000.0,315928.0
2016.02.04,20160204,20150.0,1150.0,19250.0,20600.0,19250.0,252619.0
2016.02.05,20160205,19850.0,-300.0,19950.0,20350.0,19650.0,118527.0
2016.02.11,20160211,18700.0,-1150.0,19200.0,19350.0,18500.0,120770.0
2016.02.12,20160212,17150.0,-1550.0,18650.0,18950.0,17150.0,203037.0
2016.02.15,20160215,17650.0,500.0,17050.0,17800.0,16900.0,222030.0
2016.02.16,20160216,18300.0,650.0,17650.0,18500.0,17600.0,147392.0
2016.02.17,20160217,18150.0,-150.0,18300.0,18650.0,17900.0,200689.0
2016.02.18,20160218,18550.0,400.0,18300.0,19100.0,18250.0,253234.0
2016.02.19,20160219,19050.0,500.0,18650.0,19250.0,18300.0,216881.0
2016.02.22,20160222,19150.0,100.0,19200.0,19200.0,18850.0,108131.0
2016.02.23,20160223,18600.0,-550.0,18950.0,19150.0,18350.0,123876.0
2016.02.24,20160224,18500.0,-100.0,18350.0,18750.0,18200.0,66241.0
2016.02.25,20160225,19000.0,500.0,18550.0,19300.0,18550.0,163891.0
2016.02.26,20160226,18850.0,-150.0,18900.0,19200.0,18650.0,81136.0
2016.02.29,20160229,18900.0,50.0,18800.0,19250.0,18650.0,70739.0
2016.03.02,20160302,18750.0,-150.0,19000.0,19100.0,18700.0,137893.0
2016.03.03,20160303,18750.0,0.0,18800.0,18950.0,18500.0,115696.0
2016.03.04,20160304,19350.0,600.0,18900.0,19350.0,18550.0,189854.0
2016.03.07,20160307,19050.0,-300.0,19500.0,19750.0,19000.0,156834.0
2016.03.08,20160308,19050.0,0.0,19000.0,19250.0,18900.0,94315.0
2016.03.09,20160309,19000.0,-50.0,19100.0,19250.0,18850.0,92689.0
2016.03.10,20160310,19450.0,450.0,19050.0,19500.0,18950.0,133885.0
2016.03.11,20160311,19350.0,-100.0,19500.0,19700.0,19050.0,99283.0
2016.03.14,20160314,19200.0,-150.0,19400.0,19400.0,18850.0,142180.0
2016.03.15,20160315,18200.0,-1000.0,19050.0,19050.0,18200.0,242786.0
2016.03.16,20160316,18200.0,0.0,18250.0,18550.0,18150.0,78948.0
2016.03.17,20160317,17950.0,-250.0,18200.0,18350.0,17800.0,191609.0
2016.03.18,20160318,18150.0,200.0,18000.0,18250.0,17850.0,120270.0
2016.03.21,20160321,17900.0,-250.0,18150.0,18250.0,17700.0,112387.0
2016.03.22,20160322,17800.0,-100.0,17900.0,17950.0,17700.0,97902.0
2016.03.23,20160323,17750.0,-50.0,17750.0,18050.0,17450.0,84236.0
2016.03.24,20160324,17650.0,-100.0,17650.0,17950.0,17600.0,121984.0
2016.03.25,20160325,17250.0,-400.0,17750.0,17750.0,17200.0,98683.0
2016.03.28,20160328,17650.0,400.0,17250.0,17650.0,17050.0,110681.0
2016.03.29,20160329,17800.0,150.0,17400.0,17800.0,17400.0,111588.0
2016.03.30,20160330,18650.0,850.0,17800.0,18900.0,17800.0,341867.0
2016.03.31,20160331,18600.0,-50.0,18850.0,18900.0,18300.0,133537.0
2016.04.01,20160401,18450.0,-150.0,18600.0,18900.0,18100.0,192122.0
2016.04.04,20160404,18200.0,-250.0,18450.0,18650.0,18100.0,83819.0
2016.04.05,20160405,18100.0,-100.0,18100.0,18250.0,17600.0,128116.0
2016.04.06,20160406,18550.0,450.0,18200.0,18800.0,17950.0,180459.0
2016.04.07,20160407,18400.0,-150.0,18600.0,18650.0,18150.0,110295.0
2016.04.08,20160408,18650.0,250.0,18300.0,18800.0,17800.0,166820.0
2016.04.11,20160411,18750.0,100.0,18750.0,18950.0,18400.0,153714.0
2016.04.12,20160412,18600.0,-150.0,18700.0,18900.0,18250.0,131850.0
2016.04.14,20160414,18250.0,-350.0,18650.0,18650.0,18150.0,107342.0
2016.04.15,20160415,18450.0,200.0,18150.0,18500.0,18150.0,73723.0
2016.04.18,20160418,18300.0,-150.0,18350.0,18400.0,17950.0,96527.0
2016.04.19,20160419,18350.0,50.0,18250.0,18450.0,18150.0,76907.0
2016.04.20,20160420,22300.0,3950.0,18500.0,23300.0,18450.0,3522768.0
2016.04.21,20160421,21800.0,-500.0,22150.0,22250.0,21150.0,939654.0
2016.04.22,20160422,22900.0,1100.0,21550.0,25400.0,21400.0,2047957.0
2016.04.25,20160425,23600.0,700.0,23400.0,24300.0,23050.0,805451.0
2016.04.26,20160426,23550.0,-50.0,23450.0,24000.0,22750.0,380290.0
2016.04.27,20160427,24300.0,750.0,23700.0,24750.0,23700.0,601353.0
2016.04.28,20160428,23800.0,-500.0,23950.0,24400.0,23400.0,337349.0
2016.04.29,20160429,23650.0,-150.0,23800.0,24200.0,23400.0,259576.0
2016.05.02,20160502,23200.0,-450.0,23500.0,23750.0,22700.0,303552.0
2016.05.03,20160503,23850.0,650.0,23200.0,24100.0,22850.0,327550.0
2016.05.04,20160504,23400.0,-450.0,23800.0,24000.0,23200.0,139668.0
2016.05.09,20160509,23150.0,-250.0,23400.0,23400.0,22500.0,157205.0
2016.05.10,20160510,23150.0,0.0,22950.0,23500.0,22650.0,155496.0
2016.05.11,20160511,24000.0,850.0,23450.0,24400.0,23250.0,444311.0
2016.05.12,20160512,23750.0,-250.0,24100.0,24200.0,23500.0,203103.0
2016.05.13,20160513,23050.0,-700.0,23750.0,23800.0,22950.0,222968.0
2016.05.16,20160516,22300.0,-750.0,23100.0,23200.0,21900.0,423539.0
2016.05.17,20160517,22100.0,-200.0,22650.0,22750.0,21950.0,229091.0
2016.05.18,20160518,22500.0,400.0,22000.0,23050.0,21950.0,296445.0
2016.05.19,20160519,22050.0,-450.0,22450.0,22900.0,22000.0,157896.0
2016.05.20,20160520,22500.0,450.0,22050.0,23000.0,22050.0,229569.0
2016.05.23,20160523,22900.0,400.0,22750.0,23600.0,22600.0,350075.0
2016.05.24,20160524,22350.0,-550.0,22750.0,22750.0,22050.0,214770.0
2016.05.25,20160525,22000.0,-350.0,22400.0,22550.0,21800.0,140837.0
2016.05.26,20160526,20800.0,-1200.0,22000.0,22200.0,20800.0,270304.0
2016.05.27,20160527,21100.0,300.0,20800.0,21300.0,20550.0,142507.0
2016.05.30,20160530,20350.0,-750.0,21100.0,21150.0,20000.0,246563.0
2016.05.31,20160531,20600.0,250.0,20300.0,20950.0,20000.0,198818.0
2016.06.01,20160601,20350.0,-250.0,20450.0,20750.0,20200.0,125660.0
2016.06.02,20160602,20800.0,450.0,20400.0,21250.0,20400.0,243321.0
2016.06.03,20160603,20250.0,-550.0,20850.0,21100.0,20000.0,245764.0
2016.06.07,20160607,20050.0,-200.0,20300.0,20400.0,19600.0,148263.0
2016.06.08,20160608,20250.0,200.0,20100.0,20500.0,20000.0,94953.0
2016.06.09,20160609,19900.0,-350.0,20250.0,20450.0,19400.0,200685.0
2016.06.10,20160610,20400.0,500.0,19800.0,20850.0,19400.0,251187.0
2016.06.13,20160613,20000.0,-400.0,20550.0,20550.0,19750.0,93716.0
2016.06.14,20160614,19550.0,-450.0,19850.0,19950.0,19550.0,70506.0
2016.06.15,20160615,19850.0,300.0,19650.0,20000.0,19550.0,48823.0
2016.06.16,20160616,19400.0,-450.0,20050.0,20500.0,19000.0,140892.0
2016.06.17,20160617,19300.0,-100.0,19450.0,19700.0,18700.0,166702.0
2016.06.20,20160620,19300.0,0.0,18900.0,19400.0,18900.0,56698.0
2016.06.21,20160621,19150.0,-150.0,19400.0,19600.0,19000.0,64269.0
2016.06.22,20160622,19350.0,200.0,18950.0,19400.0,18950.0,59032.0
2016.06.23,20160623,19200.0,-150.0,19300.0,19300.0,18800.0,84053.0
2016.06.24,20160624,17600.0,-1600.0,19450.0,19450.0,17350.0,290188.0
2016.06.27,20160627,17950.0,350.0,17200.0,17950.0,16500.0,172437.0
2016.06.28,20160628,17950.0,0.0,17400.0,18150.0,17400.0,109099.0
2016.06.29,20160629,20200.0,2250.0,18750.0,22000.0,18700.0,2156576.0
2016.06.30,20160630,20700.0,500.0,20200.0,21100.0,19800.0,365420.0
2016.07.01,20160701,20850.0,150.0,20800.0,21400.0,20600.0,185208.0
2016.07.04,20160704,21200.0,350.0,20650.0,21400.0,20450.0,142633.0
2016.07.05,20160705,21300.0,100.0,21350.0,21400.0,20950.0,99461.0
2016.07.06,20160706,20750.0,-550.0,21450.0,21450.0,20400.0,161881.0
2016.07.07,20160707,21550.0,800.0,21250.0,21650.0,21000.0,236194.0
2016.07.08,20160708,22450.0,900.0,21550.0,22850.0,21400.0,448188.0
2016.07.11,20160711,22900.0,450.0,22750.0,23300.0,22400.0,366066.0
2016.07.12,20160712,22450.0,-450.0,22800.0,22900.0,22350.0,133519.0
2016.07.13,20160713,22900.0,450.0,22550.0,23100.0,22550.0,146241.0
2016.07.14,20160714,23600.0,700.0,23000.0,24000.0,22550.0,394983.0
2016.07.15,20160715,23300.0,-300.0,23750.0,24000.0,23150.0,190381.0
2016.07.18,20160718,22800.0,-500.0,23600.0,23750.0,22500.0,250695.0
2016.07.19,20160719,23450.0,650.0,23000.0,23550.0,22400.0,235239.0
2016.07.20,20160720,22950.0,-500.0,23350.0,23400.0,22650.0,109905.0
2016.07.21,20160721,22450.0,-500.0,23100.0,23100.0,22200.0,199502.0
2016.07.22,20160722,22100.0,-350.0,22500.0,22950.0,22050.0,135046.0
2016.07.25,20160725,22700.0,600.0,22150.0,22700.0,21850.0,178188.0
2016.07.26,20160726,24000.0,1300.0,23100.0,24750.0,23050.0,755077.0
2016.07.27,20160727,23150.0,-850.0,24100.0,24400.0,22700.0,436358.0
2016.07.28,20160728,22450.0,-700.0,22900.0,23250.0,21850.0,296851.0
2016.07.29,20160729,22150.0,-300.0,22250.0,22500.0,20900.0,274076.0
2016.08.01,20160801,21300.0,-850.0,22150.0,22250.0,21300.0,145719.0
2016.08.02,20160802,21350.0,50.0,21500.0,21900.0,21200.0,84746.0
2016.08.03,20160803,21250.0,-100.0,21250.0,21450.0,20600.0,170493.0
2016.08.04,20160804,21450.0,200.0,21350.0,21750.0,20950.0,123872.0
2016.08.05,20160805,21300.0,-150.0,21450.0,21450.0,20850.0,111416.0
2016.08.08,20160808,21250.0,-50.0,21150.0,21300.0,20850.0,72464.0
2016.08.09,20160809,21400.0,150.0,21050.0,21500.0,21050.0,74708.0
2016.08.10,20160810,21550.0,150.0,21400.0,21600.0,21200.0,77275.0
2016.08.11,20160811,21650.0,100.0,21600.0,21750.0,21250.0,57371.0
2016.08.12,20160812,21350.0,-300.0,21700.0,21700.0,21350.0,83040.0
2016.08.16,20160816,20800.0,-550.0,21350.0,21350.0,20800.0,100712.0
2016.08.17,20160817,20750.0,-50.0,20500.0,20800.0,20200.0,71128.0
2016.08.18,20160818,20200.0,-550.0,20700.0,20700.0,20200.0,94060.0
2016.08.19,20160819,20000.0,-200.0,20250.0,20250.0,19750.0,134279.0
2016.08.22,20160822,19300.0,-700.0,20050.0,20100.0,19300.0,116704.0
2016.08.23,20160823,19300.0,0.0,19450.0,19800.0,19200.0,104883.0
2016.08.24,20160824,19300.0,0.0,19350.0,19550.0,19050.0,53989.0
2016.08.25,20160825,19800.0,500.0,19200.0,20100.0,19150.0,131781.0
2016.08.26,20160826,19250.0,-550.0,19750.0,19750.0,19150.0,61856.0
2016.08.29,20160829,18450.0,-800.0,19200.0,19300.0,18450.0,135511.0
2016.08.30,20160830,18950.0,500.0,18400.0,19200.0,18400.0,87187.0
2016.08.31,20160831,18900.0,-50.0,18900.0,19100.0,18350.0,71604.0
2016.09.01,20160901,19000.0,100.0,18850.0,19200.0,18650.0,60100.0
2016.09.02,20160902,19800.0,800.0,19050.0,19850.0,18850.0,94917.0
2016.09.05,20160905,20000.0,200.0,19750.0,20350.0,19650.0,83231.0
2016.09.06,20160906,19950.0,-50.0,20000.0,20150.0,19600.0,50725.0
2016.09.07,20160907,19800.0,-150.0,19700.0,19950.0,19350.0,69092.0
2016.09.08,20160908,19350.0,-450.0,19800.0,19850.0,19000.0,920946.0
2016.09.09,20160909,20050.0,700.0,19700.0,20900.0,19550.0,129262.0
2016.09.12,20160912,19350.0,-700.0,19450.0,19800.0,19250.0,42841.0
2016.09.13,20160913,19900.0,550.0,19800.0,19900.0,19350.0,38065.0
2016.09.19,20160919,20000.0,100.0,20100.0,20150.0,19900.0,47521.0
2016.09.20,20160920,19950.0,-50.0,19850.0,20250.0,19800.0,60487.0
2016.09.21,20160921,19850.0,-100.0,20100.0,20100.0,19700.0,55595.0
2016.09.22,20160922,19700.0,-150.0,20000.0,20000.0,19500.0,105955.0
2016.09.23,20160923,19650.0,-50.0,19900.0,20300.0,19550.0,163226.0
2016.09.26,20160926,19600.0,-50.0,19750.0,19750.0,19450.0,57505.0
2016.09.27,20160927,19500.0,-100.0,19550.0,19600.0,19150.0,62086.0
2016.09.28,20160928,19100.0,-400.0,19550.0,19550.0,19100.0,88171.0
2016.09.29,20160929,19100.0,0.0,19150.0,19300.0,19050.0,53188.0
2016.09.30,20160930,18850.0,-250.0,19000.0,19050.0,18450.0,134194.0
2016.10.04,20161004,18800.0,-50.0,18650.0,19050.0,18650.0,41430.0
2016.10.05,20161005,18700.0,-100.0,18600.0,19000.0,18600.0,31274.0
2016.10.06,20161006,18750.0,50.0,18850.0,18900.0,18600.0,88598.0
2016.10.07,20161007,18700.0,-50.0,19000.0,19000.0,18350.0,66713.0
2016.10.10,20161010,18500.0,-200.0,18700.0,18700.0,18150.0,47643.0
2016.10.11,20161011,18300.0,-200.0,18450.0,18650.0,18300.0,34025.0
2016.10.12,20161012,18150.0,-150.0,18150.0,18450.0,18150.0,88912.0
2016.10.13,20161013,18250.0,100.0,18200.0,18400.0,18200.0,624065.0
2016.10.14,20161014,18500.0,250.0,18400.0,19100.0,18400.0,106518.0
2016.10.17,20161017,17800.0,-700.0,18550.0,18600.0,17800.0,87510.0
2016.10.18,20161018,16900.0,-900.0,17600.0,18100.0,16900.0,236522.0
2016.10.19,20161019,16800.0,-100.0,17100.0,17350.0,16800.0,112094.0
2016.10.20,20161020,17600.0,800.0,16800.0,17650.0,16800.0,107863.0
2016.10.21,20161021,17350.0,-250.0,17650.0,17850.0,17150.0,121082.0
2016.10.24,20161024,17350.0,0.0,17350.0,17450.0,17100.0,84762.0
2016.10.25,20161025,17700.0,350.0,17750.0,18300.0,17600.0,242050.0
2016.10.26,20161026,17250.0,-450.0,17600.0,17650.0,17000.0,97181.0
2016.10.27,20161027,18150.0,900.0,17250.0,18150.0,17150.0,193679.0
2016.10.28,20161028,17800.0,-350.0,17950.0,18250.0,17550.0,64250.0
2016.10.31,20161031,17100.0,-700.0,17450.0,17750.0,17100.0,65191.0
2016.11.01,20161101,17050.0,-50.0,17300.0,17450.0,17050.0,54063.0
2016.11.02,20161102,16050.0,-1000.0,16950.0,17200.0,16050.0,141056.0
2016.11.03,20161103,16250.0,200.0,16000.0,16400.0,16000.0,63334.0
2016.11.04,20161104,16700.0,450.0,16100.0,17050.0,16100.0,81454.0
2016.11.07,20161107,16800.0,100.0,17100.0,17100.0,16700.0,56359.0
2016.11.08,20161108,17100.0,300.0,16750.0,17150.0,16750.0,71371.0
2016.11.09,20161109,16400.0,-700.0,17100.0,17250.0,15650.0,163543.0
2016.11.10,20161110,17150.0,750.0,16700.0,17400.0,16650.0,118873.0
2016.11.11,20161111,16850.0,-300.0,17200.0,17400.0,16700.0,72351.0
2016.11.14,20161114,16600.0,-250.0,17000.0,17000.0,16600.0,51913.0
2016.11.15,20161115,16500.0,-100.0,16600.0,17000.0,16500.0,72801.0
2016.11.16,20161116,16550.0,50.0,16650.0,16950.0,16400.0,151420.0
2016.11.17,20161117,16900.0,350.0,16650.0,17150.0,16450.0,92399.0
2016.11.18,20161118,16550.0,-350.0,16900.0,17100.0,16500.0,49267.0
2016.11.21,20161121,16150.0,-400.0,16650.0,16700.0,16150.0,64263.0
2016.11.22,20161122,16250.0,100.0,16250.0,16450.0,16100.0,46929.0
2016.11.23,20161123,15900.0,-350.0,16350.0,16550.0,15550.0,91588.0
2016.11.24,20161124,15200.0,-700.0,15750.0,16000.0,15200.0,94990.0
2016.11.25,20161125,15350.0,150.0,15000.0,15500.0,14700.0,96661.0
2016.11.28,20161128,15150.0,-200.0,15350.0,15550.0,15100.0,47703.0
2016.11.29,20161129,15150.0,0.0,15150.0,15250.0,14750.0,69483.0
2016.11.30,20161130,15100.0,-50.0,15150.0,15300.0,14900.0,49534.0
2016.12.01,20161201,15100.0,0.0,15100.0,15200.0,14700.0,87293.0
2016.12.02,20161202,14900.0,-200.0,14800.0,14950.0,14600.0,54162.0
2016.12.05,20161205,14550.0,-350.0,14850.0,14850.0,14100.0,108772.0
2016.12.06,20161206,11250.0,-3300.0,14550.0,14700.0,11200.0,2221826.0
2016.12.07,20161207,12150.0,900.0,11450.0,12300.0,11000.0,5213252.0
2016.12.08,20161208,12000.0,-150.0,12050.0,12200.0,11650.0,1040239.0
2016.12.09,20161209,12400.0,400.0,12050.0,12450.0,11900.0,737482.0
2016.12.12,20161212,12450.0,50.0,12300.0,12650.0,12200.0,519657.0
2016.12.13,20161213,12650.0,200.0,12550.0,12700.0,12450.0,257584.0
2016.12.14,20161214,12700.0,50.0,12800.0,12900.0,12500.0,265605.0
2016.12.15,20161215,13100.0,400.0,13150.0,13500.0,12900.0,552107.0
2016.12.16,20161216,13500.0,400.0,13150.0,13500.0,13000.0,214089.0
2016.12.19,20161219,13450.0,-50.0,13500.0,13550.0,13300.0,175256.0
2016.12.20,20161220,13400.0,-50.0,13400.0,13600.0,13400.0,130519.0
2016.12.21,20161221,13250.0,-150.0,13450.0,13500.0,13200.0,159571.0
2016.12.22,20161222,13250.0,0.0,13200.0,13400.0,13100.0,140811.0
2016.12.23,20161223,13550.0,300.0,13200.0,13900.0,13150.0,247435.0
2016.12.26,20161226,13650.0,100.0,13600.0,13800.0,13500.0,210691.0
2016.12.27,20161227,13800.0,150.0,13700.0,13850.0,13600.0,224323.0
2016.12.28,20161228,12800.0,-150.0,13450.0,13450.0,12800.0,172454.0
2016.12.29,20161229,12800.0,0.0,12900.0,12950.0,12550.0,89346.0
2017.01.02,20170102,12450.0,-350.0,12850.0,12950.0,12450.0,114208.0
2017.01.03,20170103,13150.0,700.0,12500.0,13150.0,12400.0,221817.0
2017.01.04,20170104,12800.0,-350.0,13150.0,13150.0,12800.0,151529.0
2017.01.05,20170105,13050.0,250.0,12950.0,13100.0,12750.0,133546.0
2017.01.06,20170106,13100.0,50.0,13100.0,13150.0,12900.0,134407.0
2017.01.09,20170109,12800.0,-300.0,13150.0,13150.0,12800.0,125087.0
2017.01.10,20170110,12600.0,-200.0,12800.0,12850.0,12550.0,103842.0
2017.01.11,20170111,12350.0,-250.0,12650.0,12750.0,12350.0,136702.0
